ipc,context_switches(K/sec),cpu_migrations(/sec),page_faults(/sec),branches(M/sec),branch_misses(%),L1_dcache_loads(M/sec),L1_dcache_load_misses(%),r (procs),b (procs),Swap (KB),Free (KB),Buffers (KB),Cached (KB),si (KB/s),so (KB/s),bi (blocks/s),bo (blocks/s),in (interrupts/s),cs (context switches/s),us (%),sy (%),id (%),wa (%),st (%),avg-latency(ms)
0.78,3.524,25.376,24543.232,134.406,1.65,213.259,10.46,9.0,0.2,1221652.0,4970896.8,139601.6,519152.8,220.0,0.0,257.6,16741.6,9204.4,16303.4,39.2,57.4,3.0,0.6,0.0,55.545586333333326
1.0,4.679,20.992,22019.072,180.718,1.45,364.296,7.05,7.4,0.2,1219568.0,5065108.0,139608.0,521921.6,243.2,0.0,279.6,19892.0,11608.0,20198.6,43.8,51.6,4.2,0.4,0.0,44.086159181818175
1.03,4.542,26.057,23936.0,221.701,1.25,379.758,7.39,9.6,0.4,1217657.6,5410360.8,139609.6,519620.0,352.0,0.0,478.8,19148.8,11069.4,19402.2,43.8,52.8,2.8,0.6,0.0,47.12117975438597
1.06,4.757,22.558,23498.752,225.404,1.22,384.766,7.21,11.0,0.4,1215537.6,5562156.8,139612.0,517770.4,325.6,0.0,325.6,18879.2,11119.0,19359.0,41.6,54.6,3.2,0.4,0.0,42.692559633333325
1.11,4.427,21.233,15832.064,218.842,1.07,386.643,6.07,7.4,0.2,1213973.6,5485736.0,139624.0,524012.0,215.2,0.0,221.6,18711.2,10446.4,18649.0,44.6,52.0,2.8,0.6,0.0,55.45202172093023
0.89,3.161,26.133,8496.128,158.06,1.47,258.578,7.39,8.6,0.2,1305416.0,5697221.6,139629.6,520620.0,172.8,39683.2,172.8,51898.4,9264.6,13108.0,36.4,58.0,4.4,1.6,0.0,77.92213266666666
1.13,5.131,16.675,19454.976,263.768,1.1,447.735,6.4,5.8,0.8,1211772.0,5938184.8,139636.0,519352.0,323.2,3824.8,323.2,22600.8,11923.2,20430.0,40.4,55.0,4.0,0.6,0.0,42.99799319354839
1.08,4.344,21.688,17397.76,262.858,0.99,316.58,8.06,11.2,0.2,1234258.4,6142433.6,139644.0,519257.6,290.4,19168.0,292.8,35171.2,10775.4,16989.4,38.2,56.8,4.4,1.0,0.0,46.295105723404255
0.52,5.399,18.918,7666.688,153.387,1.8,194.465,11.4,8.4,0.4,1208737.6,6336616.8,139648.0,522015.2,316.8,41.6,316.8,20948.0,11875.8,21214.8,46.4,46.6,6.6,0.4,0.0,32.25793901219512
0.77,4.486,22.748,39774.208,202.623,1.31,255.255,12.37,9.4,0.0,1209144.0,2274924.8,139667.2,526784.0,317.6,2449.6,317.6,21422.4,10602.0,19072.0,29.0,64.6,5.8,0.8,0.0,39.15814801538462
0.68,3.399,49.35,37097.472,157.429,1.52,202.93,12.13,8.0,2.2,1232896.0,571820.8,71799.2,413783.2,561.6,23274.4,6044.8,36633.6,10566.4,15180.8,25.0,67.2,3.8,4.2,0.0,73.76500764102563
0.72,4.599,26.415,39647.232,195.111,1.37,243.958,13.1,9.2,0.2,1339738.4,1055171.2,37409.6,354636.0,1752.8,20165.6,9715.4,36780.8,11266.8,18322.8,30.2,63.2,4.4,2.4,0.0,71.76648321428571
0.76,4.864,24.383,44534.784,196.002,1.4,246.723,12.68,7.0,0.6,1379740.8,3472939.2,71501.6,376976.8,1900.8,0.0,3686.8,18612.8,10970.8,19370.6,29.8,65.2,4.4,1.0,0.0,45.57820471428571
0.78,5.292,20.473,40829.952,208.484,1.17,260.51,12.36,6.0,0.0,1365404.8,3119258.4,110386.4,394339.2,3129.6,0.0,3315.2,16548.8,11333.6,20202.4,29.0,65.8,4.2,1.2,0.0,50.60649623076923
0.8,4.971,20.026,48003.072,223.067,1.18,278.514,12.59,8.2,0.4,1338803.2,4145798.4,126959.2,401846.4,506.4,0.0,589.0,19076.0,10972.4,19541.6,31.2,61.8,6.0,1.0,0.0,38.19884547619048
0.75,5.269,20.153,48565.248,200.455,1.28,249.029,13.12,8.0,0.6,1324672.0,4199668.8,134349.6,434301.6,1676.8,0.0,2054.0,20004.0,11848.6,21271.4,30.6,62.4,6.2,1.2,0.0,38.53276540322581
0.78,5.155,20.234,44220.416,215.987,1.26,270.78,12.28,7.4,0.2,1320473.6,3832374.4,137122.4,439988.0,561.6,0.0,944.8,19839.2,12237.0,20764.8,27.4,66.8,4.6,0.6,0.0,34.90141552
0.78,4.92,23.566,39826.432,202.668,1.24,253.254,12.38,10.8,0.2,1317368.8,4238159.2,138406.4,443257.6,404.0,0.0,568.8,19459.2,10556.8,19317.2,29.2,65.0,5.4,0.8,0.0,41.40560522580645
0.77,4.961,24.843,44356.608,203.164,1.21,253.808,12.69,9.4,0.4,1315320.8,4477777.6,139004.8,435118.4,466.4,0.0,480.0,17049.6,11498.2,20397.8,32.6,60.8,5.0,1.4,0.0,48.95366944444445
0.82,4.66,24.065,23791.616,194.182,1.42,240.671,11.97,7.6,0.0,1304159.2,3293280.8,139288.8,455850.4,505.6,0.0,1384.2,18428.0,10176.2,17906.8,30.8,64.0,4.6,0.6,0.0,50.944896384615376
0.77,4.926,21.746,48434.176,208.486,1.24,260.611,12.6,6.2,0.6,1301496.8,4219020.8,139384.8,456831.2,462.4,0.0,604.8,19127.2,11231.0,19877.8,30.6,63.6,5.0,1.0,0.0,37.01620384057971
0.76,4.59,19.475,39858.176,188.124,1.29,234.663,12.83,7.0,0.6,1298634.4,5126340.0,139420.8,459980.0,423.2,0.0,472.2,17752.0,9738.8,17741.6,33.0,61.8,4.6,0.6,0.0,41.43897151851852
0.77,5.081,25.044,41190.4,206.764,1.29,256.513,12.39,6.6,0.4,1296580.0,5326758.4,139440.0,457740.0,337.6,0.0,337.6,19500.0,11381.8,20201.0,32.0,62.6,5.0,1.0,0.0,40.562138212121205
0.73,5.11,22.674,45407.232,175.684,1.5,236.961,12.37,8.0,0.0,1288568.8,4737296.0,139456.0,457430.4,3568.0,0.0,4932.8,19418.4,11832.8,20982.0,33.4,61.4,4.0,0.8,0.0,40.729679140625
0.85,4.889,31.84,43658.24,198.826,1.35,321.218,9.63,6.8,0.2,1278255.2,4644095.2,139474.4,463926.4,424.8,0.0,428.0,19801.6,10784.6,19839.0,35.4,58.8,5.2,0.8,0.0,35.673597125
0.83,4.853,17.643,39838.72,168.821,1.5,289.924,9.94,7.8,0.6,1275380.0,4658692.8,139501.6,470219.2,415.2,0.0,500.8,18756.8,11300.2,19783.6,34.6,58.0,6.6,1.0,0.0,37.84924565217391
0.85,5.081,23.79,36741.12,163.18,1.54,309.107,8.92,6.8,0.8,1273024.8,4558842.4,139507.2,470128.0,413.6,0.0,449.6,21968.0,11435.2,21409.8,33.6,59.0,6.8,1.0,0.0,36.107164584615376
0.99,4.627,27.435,28065.792,179.12,1.49,428.23,6.41,8.6,0.6,1270912.8,4192196.8,139528.0,467170.4,421.6,0.0,436.6,18545.6,10937.4,19449.0,41.4,52.6,5.4,1.0,0.0,36.4782831884058
0.96,4.845,26.185,27879.424,161.308,1.54,379.556,6.78,7.0,0.2,1268680.8,4639253.6,139550.4,467001.6,400.8,0.0,401.6,20296.8,10655.4,19611.4,36.4,57.2,5.8,0.6,0.0,44.774042879310336
1.01,5.23,24.232,33639.424,206.267,1.28,406.769,7.09,9.4,0.2,1266928.0,4986253.6,139572.0,466034.4,400.0,0.0,400.0,19661.6,11834.2,20727.2,42.6,52.0,4.8,0.6,0.0,41.58175689393939
1.21,5.087,20.685,15617.024,254.274,0.96,458.742,5.53,9.0,0.2,1264889.6,5014424.8,139580.0,468982.4,364.0,0.0,364.0,19873.6,11288.0,19929.6,41.6,53.0,5.2,1.0,0.0,44.43405944067797
1.21,4.979,21.938,22681.6,259.43,0.93,500.865,5.32,8.0,0.2,1262991.2,5375087.2,139588.8,468548.8,343.2,0.0,345.6,19337.6,10658.6,19267.4,39.8,54.8,5.2,0.8,0.0,38.44865785483872
1.27,5.061,23.812,19234.816,283.882,0.87,540.566,5.0,6.8,0.0,1260784.8,5429191.2,139604.8,466593.6,548.0,0.0,780.8,19774.4,10801.6,20144.6,39.4,54.2,5.6,1.0,0.0,41.65948224561404
1.29,5.153,28.97,17998.848,287.052,0.92,579.507,4.73,7.8,0.2,1258422.4,5576588.0,139616.8,474470.4,381.6,0.0,398.4,20592.0,11277.4,20993.6,40.0,53.8,5.6,0.8,0.0,38.509236958333325
1.29,5.095,25.129,13641.728,280.141,0.9,582.709,4.66,7.2,0.2,1256259.2,5683048.0,139628.0,474981.6,389.6,0.0,389.6,20852.8,11245.4,20972.2,44.4,49.2,5.4,0.8,0.0,41.079262234375
1.23,5.088,26.981,23611.392,338.262,0.75,411.571,6.6,7.4,0.2,1254134.4,6051058.4,139643.2,474778.4,517.6,0.0,564.0,17721.6,11255.6,20799.6,41.2,52.8,5.2,1.0,0.0,38.83895561904762
1.04,4.18,41.012,21292.032,289.755,0.92,330.561,7.62,8.2,0.6,1289176.8,6173663.2,139676.0,475917.6,956.0,52428.8,1011.2,66396.8,11375.8,15880.0,35.0,59.8,3.4,1.2,0.0,44.4604516969697
0.36,6.184,28.816,7616.512,123.712,1.85,158.327,11.49,6.8,0.0,1248041.6,6400630.4,139681.6,474765.6,543.2,51.2,545.6,25095.2,13128.4,24666.8,46.2,43.6,9.0,1.2,0.0,31.559074247058824
0.63,3.353,87.193,37187.584,156.927,1.72,204.347,10.76,8.4,4.2,1343915.2,308556.0,31971.2,300092.0,1900.8,58576.0,16906.6,68732.8,10576.0,13626.8,14.2,76.4,2.4,6.8,0.0,117.4998326
0.71,3.986,46.377,28863.488,171.695,1.89,232.052,10.24,6.8,2.0,1462515.2,759225.6,20755.2,252951.2,5270.4,50984.0,18005.0,62801.6,10807.6,13923.0,15.8,75.0,4.4,4.8,0.0,102.68201833333332
0.72,4.333,34.276,44005.376,196.141,1.04,246.727,12.36,6.2,0.6,1496508.0,1990551.2,72968.0,293382.4,552.8,31353.6,1859.0,48068.8,10744.2,17791.2,19.6,72.2,6.4,1.8,0.0,43.619882875
0.7,5.25,24.339,44039.168,186.828,1.22,240.907,12.77,8.6,0.8,1417319.2,1835046.4,100961.6,362335.2,6890.4,4951.2,10349.8,23183.2,12588.2,20648.6,18.6,72.6,7.0,2.2,0.0,43.62860681666666
0.7,4.003,33.297,35924.992,182.746,1.18,228.27,11.94,6.0,0.2,1512448.0,1643204.8,116026.4,396217.6,728.0,57095.2,904.8,71992.0,10444.2,16093.6,19.4,71.0,7.6,2.2,0.0,47.04451227118644
0.71,5.088,25.433,44265.472,173.504,1.17,219.71,13.06,7.2,0.6,1398460.8,3867648.8,126252.8,406716.0,3332.0,0.0,3825.4,18096.8,10984.4,19540.4,23.6,66.2,8.4,2.4,0.0,53.24059366666666
0.71,4.822,25.215,56525.824,187.045,1.17,234.405,13.48,6.0,0.6,1364474.4,4041904.0,131392.0,418110.4,578.4,0.0,581.6,17452.8,10377.0,18525.4,25.0,67.0,6.8,1.0,0.0,34.540263808823525
0.77,5.062,28.137,32630.784,187.307,1.18,244.373,12.31,6.4,0.2,1360786.4,3251820.0,133947.2,424246.4,495.2,0.0,495.2,19252.0,11204.6,20164.8,24.6,66.4,7.8,1.2,0.0,37.98891348648649
0.66,3.678,47.701,29185.024,163.364,1.31,203.888,11.31,6.0,0.2,1534849.6,2702734.4,135016.8,433276.0,385.6,81516.8,386.4,95092.8,10316.8,14778.8,24.0,67.4,6.4,2.8,0.0,50.8413108852459
0.69,5.588,32.556,51223.552,185.98,1.22,230.781,13.73,6.4,0.0,1352636.8,4498621.6,135730.4,430936.0,551.2,0.0,555.2,23859.2,12684.2,23416.4,24.8,65.2,9.0,1.0,0.0,37.51910907407408
0.69,5.353,27.102,47938.56,176.226,1.26,219.46,12.5,7.6,0.2,1345728.0,5205016.8,136084.0,443396.8,482.4,0.0,482.4,20104.0,11733.6,20966.4,26.0,66.8,6.2,1.0,0.0,37.33634331081081
0.69,5.251,31.563,54318.08,159.015,1.37,217.057,12.68,5.8,0.4,1343011.2,4535814.4,136279.2,434421.6,524.8,0.0,525.6,20468.8,11137.0,20883.2,26.2,64.4,8.4,1.0,0.0,37.040158956521736
0.96,4.75,39.366,29698.048,167.508,1.32,383.238,6.76,6.8,1.0,1340729.6,3748188.8,136374.4,439925.6,521.6,0.0,521.6,18604.8,10248.0,18780.8,32.0,59.0,8.2,1.2,0.0,35.700868792682925
0.86,5.138,32.895,48821.248,154.965,1.43,346.604,7.89,6.4,0.6,1337722.4,4213810.4,136400.0,439913.6,542.4,0.0,546.4,21012.0,10595.8,20395.6,25.8,64.8,8.6,0.8,0.0,33.51599245121951
0.91,5.359,26.725,41885.696,137.418,1.51,381.769,6.8,7.6,0.2,1332615.2,4089583.2,136466.4,447732.0,989.6,0.0,1838.0,20399.2,11972.6,21049.6,30.4,61.0,7.2,1.2,0.0,37.14522112121212
0.87,4.824,30.315,37508.096,129.212,1.67,332.196,7.34,7.8,0.0,1330761.6,4442580.8,136504.0,444528.8,455.2,0.0,460.0,19210.4,10298.0,18846.2,28.6,63.2,7.6,1.0,0.0,42.94436479710145
1.03,5.305,32.889,35762.176,173.613,1.35,451.109,5.62,7.4,0.2,1328206.4,3893330.4,136657.6,449273.6,520.8,0.0,2274.0,20456.8,11664.8,21072.6,37.2,55.2,6.8,1.2,0.0,35.73277689610389
0.91,4.909,27.43,34813.952,123.261,1.65,360.656,6.41,5.2,0.0,1325768.0,4540576.0,136672.0,457924.0,422.4,0.0,422.4,15953.6,10256.6,18688.2,30.0,60.8,8.0,1.4,0.0,40.7193036875
1.02,5.175,25.459,38968.32,180.115,1.19,411.754,6.25,6.2,0.2,1323468.0,4655765.6,136688.8,453648.8,470.4,0.0,470.4,19759.2,10891.2,19943.2,33.8,56.0,8.4,1.6,0.0,37.24049759722222
1.05,5.657,31.999,36519.936,203.567,1.1,409.899,6.34,8.4,0.2,1321477.6,4954948.0,136692.0,454860.0,424.0,0.0,431.2,22916.8,12192.8,22576.8,34.6,56.8,7.4,1.2,0.0,37.36210183561644
1.18,5.35,25.799,25668.608,225.578,0.96,449.462,5.43,4.8,0.6,1310791.2,4846934.4,136872.0,478016.8,432.0,0.0,434.4,20818.4,11708.4,21072.0,34.2,57.6,7.0,1.2,0.0,38.0027824520548
1.25,5.445,31.527,25687.04,249.141,0.81,516.008,4.56,5.8,0.4,1308362.4,5240096.0,136872.8,476958.4,401.6,0.0,411.2,21788.8,11898.6,21725.0,36.8,54.2,7.8,1.4,0.0,38.10220986363636
1.25,5.237,18.648,23629.824,259.98,0.82,499.559,4.81,5.2,0.4,1306308.0,5412262.4,136880.0,477708.0,447.2,0.0,449.6,18014.4,10958.0,19324.2,33.2,58.4,6.8,1.4,0.0,35.26534221052631
1.5,5.502,22.886,13041.664,300.69,0.64,654.986,3.42,5.0,0.0,1303899.2,5225904.0,136885.6,482240.8,403.2,0.0,407.2,24330.4,12335.2,23198.0,37.4,52.4,9.4,1.2,0.0,38.2985938955224
1.48,5.082,19.066,9528.32,293.155,0.72,660.189,3.37,6.4,0.2,1301654.4,5379468.0,136892.0,476260.8,449.6,0.0,449.6,22390.4,11834.8,22166.4,38.6,51.2,9.4,1.0,0.0,37.24885819230769
1.32,5.021,24.36,19362.816,257.885,0.85,562.338,4.21,5.6,0.0,1293300.0,5758629.6,136896.0,479394.4,512.0,0.0,614.0,18912.8,11095.8,19954.4,40.2,47.8,10.0,1.4,0.0,33.83960104494382
1.26,4.824,25.606,27543.552,286.568,0.76,475.247,5.09,8.2,0.6,1290705.6,6046892.0,136896.0,481860.8,474.4,0.0,474.4,19392.0,11227.4,20310.8,36.0,52.0,10.2,2.2,0.0,38.12199792105263
1.06,4.405,35.907,16201.728,218.878,0.95,310.2,6.34,7.8,0.2,1315143.2,6224895.2,136905.6,485787.2,397.6,26214.4,400.0,41151.2,11613.6,18141.4,31.0,59.0,8.2,2.4,0.0,43.04635033333333
0.26,6.052,21.902,8598.528,96.596,2.11,125.478,11.68,4.6,1.0,1284969.6,6414743.2,136914.4,484442.4,532.0,64.0,532.8,26651.2,13331.2,25284.4,44.2,42.8,11.8,1.2,0.0,30.864596354838707
0.54,3.073,90.98,22099.968,128.478,1.43,176.736,9.16,9.2,1.4,1533825.6,107834.4,6862.4,333992.8,5612.8,105214.4,14208.8,112168.8,12483.2,13111.2,5.8,78.0,2.6,13.6,0.0,91.21996085714284
0.61,4.81,53.241,28713.984,147.313,1.47,195.906,12.13,4.6,3.0,1417676.0,1958627.2,23884.8,282848.0,17656.0,35452.8,28586.2,48232.8,12822.6,17667.6,11.4,73.8,6.8,8.4,0.0,68.13877111904762
0.7,4.932,41.135,27894.784,172.738,1.24,226.784,11.04,7.0,0.4,1460528.8,2345306.4,70205.6,283984.8,18766.4,31420.0,28562.8,47525.6,13505.2,18761.8,15.8,74.0,6.4,3.8,0.0,59.551929627450974
0.66,5.051,35.384,50426.88,168.869,1.11,211.209,13.89,5.0,0.0,1430450.4,4241147.2,105495.2,365291.2,877.6,0.0,1900.0,18006.4,10534.8,18664.8,18.4,71.6,8.4,1.6,0.0,40.3145413768116
0.8,5.367,30.449,33138.688,172.661,1.11,273.408,10.55,4.2,0.2,1358258.4,2510448.8,122742.4,386328.8,607.2,0.0,783.2,20596.0,11335.4,20902.0,20.6,67.8,10.0,1.6,0.0,35.13742548611111
0.64,5.474,32.506,56983.552,167.161,1.1,205.779,14.47,6.4,0.0,1342386.4,3607745.6,131059.2,386078.4,569.6,0.0,696.8,17932.8,11497.8,21339.2,19.8,68.2,9.6,2.0,0.0,37.19409212328768
0.65,3.908,59.215,35535.872,187.641,1.12,235.909,10.58,9.4,0.0,1665588.8,2390907.2,134098.4,387770.4,436.8,125551.2,438.4,139899.2,10555.0,15599.8,15.8,74.6,6.8,3.0,0.0,40.96490826760563
0.65,5.582,39.248,54404.096,172.447,1.15,213.006,13.86,6.6,0.0,1336402.4,4637022.4,135504.8,397616.0,560.0,0.0,705.0,22389.6,11546.8,21758.8,20.4,68.6,9.4,1.4,0.0,37.06761363636364
0.66,4.868,43.734,61821.952,176.653,1.16,216.087,14.22,5.8,0.8,1333257.6,4301773.6,136116.8,392554.4,575.2,0.0,656.8,19364.8,10214.2,19109.2,19.0,71.0,8.4,1.4,0.0,35.696108107142855
0.69,5.755,40.587,61634.56,161.378,1.31,255.135,10.98,4.8,0.6,1329119.2,4175041.6,136559.2,394830.4,526.4,0.0,528.8,22460.8,12499.6,23156.8,19.6,69.8,9.2,1.8,0.0,31.17876510752688
0.73,5.679,35.089,57622.528,152.697,1.3,281.664,9.66,5.8,0.2,1325634.4,4117888.0,136675.2,398667.2,409.6,0.0,632.8,23971.2,11813.8,22510.2,20.2,67.4,11.4,1.2,0.0,35.11802908235294
0.63,5.597,22.965,54343.68,155.508,1.32,203.996,12.97,6.0,0.2,1322592.8,4610888.0,136747.2,401181.6,632.0,0.0,632.8,22072.8,12931.0,23167.6,20.6,66.4,11.4,1.8,0.0,34.58475316091954
0.79,5.738,17.613,51633.152,128.695,1.56,319.336,8.17,5.6,1.2,1319558.4,3966247.2,136876.8,398252.8,641.6,0.0,643.2,22627.2,13539.6,24077.6,22.6,63.2,12.2,2.0,0.0,29.023053155555555
0.68,4.84,22.718,43049.984,127.139,1.34,209.647,11.03,6.2,0.2,1315188.0,4851056.0,136912.0,390633.6,3046.4,0.0,3420.8,18321.6,11174.6,19558.6,19.0,68.8,10.2,1.8,0.0,49.95405998387097
0.76,5.001,31.731,41136.128,111.637,1.84,274.966,8.38,7.6,0.0,1298404.8,3911035.2,137070.4,423489.6,2297.6,0.0,8382.2,19297.6,11349.8,20740.8,24.4,64.4,9.2,2.2,0.0,43.0695239090909
0.96,5.652,23.061,43908.096,134.237,1.42,420.296,5.69,4.4,0.2,1294823.2,4123350.4,137134.4,430356.0,527.2,0.0,528.8,21375.2,12524.4,23750.4,25.2,61.6,11.4,1.6,0.0,34.47064525
0.93,3.324,46.418,20826.112,171.808,1.11,331.832,5.38,6.0,0.4,1785501.6,3884120.8,137168.0,425581.6,419.2,146484.0,478.4,160168.8,9462.8,14566.8,19.0,70.2,8.0,3.0,0.0,43.16600026470588
1.01,5.562,25.069,39230.464,163.473,1.15,409.792,5.78,5.8,0.2,1290420.0,4749097.6,137168.0,431022.4,502.4,0.0,502.4,22983.2,12453.4,22862.2,27.2,60.6,11.2,1.2,0.0,35.844433381578945
1.02,5.336,20.385,40202.24,177.411,1.18,398.222,6.01,4.8,0.8,1288309.6,4706335.2,137172.8,429228.0,476.8,0.0,520.8,17268.8,11265.0,20865.0,28.4,59.4,10.4,1.8,0.0,33.852579451612904
1.12,5.64,18.759,35054.592,211.69,0.9,415.38,5.52,5.4,0.0,1285588.8,5073916.0,137198.4,430184.0,378.4,0.0,378.4,21570.4,11843.0,21905.6,29.6,58.6,10.6,1.6,0.0,38.16023040789474
1.28,5.218,22.34,31514.624,232.653,0.8,518.86,4.27,6.0,0.4,1283411.2,5036206.4,137215.2,428863.2,376.8,0.0,380.8,21872.8,11261.6,20995.4,28.6,58.6,11.8,1.0,0.0,35.22810387341772
1.34,5.556,16.513,27588.608,263.521,0.75,546.73,4.08,4.0,0.4,1281260.8,5144420.8,137240.0,430238.4,471.2,0.0,473.6,20999.2,12399.4,22617.6,30.8,56.0,11.0,2.2,0.0,29.02184557954545
1.41,5.607,17.312,24733.696,284.976,0.68,618.722,3.69,5.2,0.8,1279054.4,5252266.4,137251.2,428288.0,479.2,0.0,482.4,19009.6,13029.8,23518.2,29.8,57.0,11.6,1.6,0.0,33.59738605681818
1.6,5.492,21.732,14928.896,300.933,0.55,733.301,2.89,5.4,0.2,1276840.8,5196925.6,137259.2,427949.6,398.4,0.0,400.0,23053.6,12023.6,22537.2,37.0,49.6,11.8,1.8,0.0,37.17658913043479
1.54,4.84,23.827,14473.216,280.248,0.69,648.79,3.13,5.0,0.4,1275710.4,5493113.6,137264.0,430747.2,452.8,0.0,484.0,18630.4,10610.4,19150.0,38.4,49.0,10.4,2.4,0.0,35.543701363636366
1.29,5.266,23.812,31006.72,290.722,0.62,464.752,4.89,4.6,0.2,1273025.6,6037824.8,137275.2,425882.4,475.2,0.0,484.8,17320.8,11601.8,20543.6,31.8,55.0,11.6,1.8,0.0,36.562891425
1.19,5.598,18.591,37617.664,322.425,0.61,331.14,7.08,4.2,0.0,1270853.6,6091793.6,137289.6,426687.2,416.0,0.0,421.6,20660.0,11841.4,21786.0,30.0,58.0,10.2,1.6,0.0,36.29868087209302
1.03,4.58,51.923,24086.528,228.484,0.85,334.245,5.88,5.2,0.4,1315873.6,6245282.4,137296.0,423584.8,396.8,52428.8,400.0,67870.4,12145.0,18235.6,20.4,63.6,10.8,4.6,0.0,36.73452508974359
0.59,5.501,25.969,5978.112,166.609,1.76,214.102,11.48,8.4,0.6,1266516.8,6460301.6,137316.8,427464.8,372.0,40.0,402.4,21796.8,12740.4,22487.0,50.2,45.6,4.0,0.6,0.0,37.778751290322575
0.73,4.259,36.241,48803.84,190.964,1.43,243.023,13.05,9.2,0.4,1271145.6,1246936.0,111006.4,409751.2,289.6,6043.2,923.4,24572.8,10814.0,18873.2,31.0,64.6,3.4,1.0,0.0,61.785158340425525
0.74,4.179,35.399,40151.04,195.634,1.37,246.954,12.74,8.6,0.4,1268743.2,875136.0,34444.0,326379.2,290.4,11078.4,3825.4,28310.4,10836.8,17734.0,32.2,63.8,3.2,0.8,0.0,60.99978104878049
0.73,4.159,26.179,46846.976,198.237,1.29,244.31,13.97,8.8,0.2,1317926.4,1330527.2,53662.4,343323.2,337.6,9580.0,1491.8,27128.0,10523.2,17889.8,31.8,64.6,3.0,0.8,0.0,51.022804853658535
0.85,3.52,27.085,13304.832,208.843,1.44,269.078,10.43,10.4,0.2,1434056.0,2720008.0,63273.6,368313.6,1962.4,55343.2,12610.6,68612.0,9444.6,14883.0,29.8,65.2,3.0,1.6,0.0,65.202932
0.82,4.976,20.764,42541.056,230.596,1.2,292.654,12.02,7.4,0.2,1320288.0,1764231.2,102504.0,392932.8,472.8,0.0,584.8,21048.0,10803.6,20633.6,29.6,65.2,4.6,0.4,0.0,39.94098166037736
0.77,4.672,31.968,35335.168,200.13,1.39,253.41,13.03,6.8,0.6,1324340.0,2243096.0,123303.2,397832.0,576.8,6331.2,746.8,25192.8,11826.4,19782.0,34.2,62.0,3.4,1.0,0.0,46.07484130769231
0.84,4.95,24.428,40265.728,233.506,1.25,295.852,11.83,9.0,0.4,1312223.2,3290977.6,131095.2,410215.2,318.4,0.0,874.8,18849.6,11386.4,19852.8,36.4,60.4,2.6,0.4,0.0,49.258183
0.81,4.065,30.754,31875.072,213.401,1.25,264.905,11.59,6.8,0.8,1350615.2,2406353.6,135142.4,412342.4,282.4,27832.8,301.6,44357.6,10118.2,16764.6,33.8,63.0,2.6,0.8,0.0,45.9281415
0.81,4.777,26.817,41042.944,218.241,1.33,273.777,12.4,9.0,0.4,1305657.6,2842865.6,136852.0,426068.8,372.8,0.0,606.2,18659.2,11015.0,19269.6,32.8,64.4,2.8,0.0,0.0,50.20227134615385
0.8,5.022,26.47,37588.992,215.355,1.34,267.278,12.73,7.8,0.4,1299750.4,4108755.2,138017.6,444889.6,1152.0,0.0,1376.6,20192.8,11946.8,20856.6,37.6,59.2,2.6,0.4,0.0,46.64134226530612
0.8,4.714,23.068,39099.392,215.242,1.27,272.004,12.64,7.0,1.0,1292820.8,4239212.8,138506.4,446336.0,332.0,0.0,356.8,18971.2,11323.0,19772.4,36.0,60.2,3.2,0.6,0.0,46.161788870370366
0.83,5.057,25.092,39903.232,220.26,1.31,278.266,12.27,7.0,0.6,1290946.4,4734464.0,138728.0,448259.2,384.0,0.0,390.4,21000.8,11762.4,21290.8,36.4,60.4,2.8,0.4,0.0,41.02004278947368
0.81,5.164,28.213,40719.36,217.815,1.3,271.213,12.51,7.8,0.4,1287011.2,4873204.8,139428.8,454363.2,348.8,0.0,793.2,21421.6,11484.6,21107.2,36.2,61.8,2.2,0.0,0.0,48.10203123636364
0.83,4.53,25.317,26778.624,205.097,1.3,254.591,12.27,8.2,0.0,1285327.2,3690800.0,139539.2,451173.6,339.2,0.0,350.4,18740.8,10564.2,18856.4,34.2,62.8,2.8,0.2,0.0,50.86541871153847
0.79,4.894,25.606,40753.152,202.164,1.37,261.011,12.13,8.0,0.2,1284005.6,4822206.4,139616.8,455648.8,131.2,0.0,151.2,20267.2,10922.6,20097.4,39.4,58.2,2.4,0.2,0.0,43.40697285714285
0.82,4.917,27.979,39826.432,203.517,1.39,290.646,11.11,7.8,0.4,1283556.8,4805753.6,139683.2,452298.4,42.4,0.0,87.2,20206.4,11498.2,20214.2,39.2,58.4,2.4,0.2,0.0,44.01792428813559
0.94,4.703,27.672,21552.128,182.075,1.47,345.014,8.23,10.0,0.2,1283113.6,4217873.6,139744.0,455045.6,174.4,0.0,219.2,18812.8,10370.4,18722.0,43.4,53.8,2.4,0.4,0.0,49.62722524489796
0.88,3.724,33.727,18340.864,191.507,1.41,300.769,8.3,9.4,1.2,1538983.2,4119908.8,139822.4,457794.4,291.2,94365.6,310.4,109365.6,10132.6,15458.8,33.2,63.0,3.0,1.0,0.0,51.2553369245283
0.8,3.933,32.842,21830.656,194.125,1.36,257.045,10.53,8.8,0.6,1444432.8,4556292.0,139868.8,454248.0,310.4,81367.2,483.6,96740.8,10731.4,16311.6,32.6,64.2,2.8,1.0,0.0,54.56037060784313
0.97,4.926,28.103,28216.32,171.798,1.52,390.882,7.33,7.0,0.6,1278576.0,4666597.6,139929.6,458619.2,358.4,0.0,383.2,19868.8,11477.8,20202.6,41.6,55.0,3.2,0.4,0.0,48.25407461538462
